2022-04-25 08:10:41.471628251 +0700 WIB m=+10.307629293,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-25 08:10:42.455331681 +0700 WIB m=+11.291332722,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-25 08:10:42.455359001 +0700 WIB m=+11.291360042,OUT,CHECK,startServer,🎉🎉🎉
2022-04-25 08:10:42.455428616 +0700 WIB m=+11.291429659,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-25 08:10:44.058579289 +0700 WIB m=+12.894580328,OUT,START,startServer,
2022-04-25 08:10:44.058609673 +0700 WIB m=+12.894610712,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-25 08:10:44.06392486 +0700 WIB m=+12.899925901,OUT,START,startServer,🎉🎉🎉
2022-04-25 08:10:44.063956672 +0700 WIB m=+12.899957714,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-25 08:14:46.019843848 +0700 WIB m=+0.133430215,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-25 08:14:46.019876965 +0700 WIB m=+0.133463344,OUT,START,updateProjectLinks,Links updated
2022-04-25 08:14:46.124611395 +0700 WIB m=+0.238197763,OUT,CHECK,startServer,🔎 Waiting for port '3000'
2022-04-25 08:14:56.156623282 +0700 WIB m=+10.270209656,OUT,START,startServer,Serving HTTP on 0.0.0.0 port 3000 (http://0.0.0.0:3000/) ...
2022-04-25 08:14:57.146388851 +0700 WIB m=+11.259975218,OUT,CHECK,startServer,🔎 Port '3000' is ready
2022-04-25 08:14:57.146445603 +0700 WIB m=+11.260031981,OUT,CHECK,startServer,🎉🎉🎉
2022-04-25 08:14:57.146549487 +0700 WIB m=+11.260135854,OUT,CHECK,startServer,📜 Task 'startServer' is ready
2022-04-25 08:14:58.750497449 +0700 WIB m=+12.864083816,OUT,START,startServer,
2022-04-25 08:14:58.750535754 +0700 WIB m=+12.864122122,OUT,START,startServer,"Keyboard interrupt received, exiting."
2022-04-25 08:14:58.756781741 +0700 WIB m=+12.870368110,OUT,START,startServer,🎉🎉🎉
2022-04-25 08:14:58.756816269 +0700 WIB m=+12.870402637,OUT,START,startServer,📜 Task 'startServer' is started
2022-04-25 08:26:18.000022315 +0700 WIB m=+0.145363148,OUT,START,updateProjectLinks,🎉🎉🎉
2022-04-25 08:26:18.000044716 +0700 WIB m=+0.145385539,OUT,START,updateProjectLinks,Links updated
2022-04-25 08:26:18.104511708 +0700 WIB m=+0.249852530,OUT,CHECK,startServer,🔎 Waiting for port '3000'
